				VX [mV]          	eVX [mV]          	VY [mV]           	eVY [mV]       
3V modulateFDDL bgMo	FTT1D2	-3.917581461958877	0.000010000100001	-2.1221347418722365	0.000010000100001
3V modulateFDDL     	FTT1D2	-3.293027789018527	0.000010000100001	-3.1642338385938737	0.000010000100001
3V noPS bgMode      	FTT1D2	-4.466126302537922	0.15619245249022506	-2.453634516962127	0.1529749321667112
3V noPS             	FTT1D2	-3.3285623000810496	0.14766252277724537	-2.5053580600177736	0.1439980521298919
brightfddlmodulated 	FTT1D2	-3.866499226199618	0.000010000100001	-2.4021253346365294	0.000010000100001
brightphaseshifterof	FTT1D2	-4.102669926418103	0.15696169660439954	-2.6660203686331245	0.1525841111998642
laseroff            	FTT1D2	-4.102447682107806	0.09839134291485084	-2.963445533661505	0.09556398936441465
nominalfddlmodulated	FTT1D2	-3.5604043398532994	0.000010000100001	-2.31767288494985	0.000010000100001
nominalphaseshiftero	FTT1D2	-4.3969875346418	0.16231953266928295	-2.7509690361746157	0.1573074924105719
 	 	 	 	 	 
avg                 	FTT1D2	-3.999656555350842	0.07979477859022299	-2.5503151499257104	0.0777786989121196
 	 	 	 	 	 
 	 	 	 	 	 
1p5V modulateFDDL bg	FTT1D3	-3.981185044295739	0.000010000100001	-2.0202127209584386	0.000010000100001
1p5V modulateFDDL   	FTT1D3	-4.396165804887477	0.000010000100001	-3.9883826399076847	0.000010000100001
1p5V noPS bgMode    	FTT1D3	-5.091903552025307	0.2542834166742454	-2.523657781003194	0.2559700037458517
1p5V noPS           	FTT1D3	-5.117101446396782	0.2574379014231938	-2.3116229055265776	0.255208694740054
3p6V modulateFDDL bg	FTT1D3	-3.030977527311187	0.000010000100001	-1.7704262886296684	0.000010000100001
3p6V modulateFDDL   	FTT1D3	-5.114198854890142	0.000010000100001	-3.581234147079143	0.000010000100001
3p6V noPS bgMode    	FTT1D3	-4.505932054788978	0.26011519928451166	-2.540943740668786	0.25718751951896085
3p6V noPS           	FTT1D3	-5.409988839989647	0.2669350685602406	-2.0748601854469064	0.26293447992460967
3V laserOff bgMode  	FTT1D3	-4.952577998130866	0.10513860606526093	-2.5375342078191037	0.10535530083650876
3V laserOff         	FTT1D3	-5.212557469665922	0.10535995141838261	-2.5992673017028523	0.10476279407156011
3V modulateFDDL bgMo	FTT1D3	-6.045180118569912	0.000010000100001	-2.76430966537727	0.000010000100001
3V modulateFDDL     	FTT1D3	-4.584001528132216	0.000010000100001	-1.3986563662907552	0.000010000100001
3V noPS bgMode      	FTT1D3	-5.628317821825838	0.2562039574517585	-2.5658568329238935	0.2567459018399321
3V noPS             	FTT1D3	-4.693293204274508	0.24483939318291667	-2.9509304237223994	0.24345680398040503
brightfddlmodulated 	FTT1D3	-5.519061890404308	0.000010000100001	-2.984507796731294	0.000010000100001
brightphaseshifterof	FTT1D3	-5.594355710237765	0.15074108312255138	-2.7699697704993222	0.14908815267351147
laseroff            	FTT1D3	-5.2738034761494585	0.103847200608791	-3.292149654321278	0.10299388399714034
nominalfddlmodulated	FTT1D3	-5.212305389111992	0.000010000100001	-2.373129515610048	0.000010000100001
nominalphaseshiftero	FTT1D3	-5.5228523121877435	0.1634720511147939	-2.318348613735081	0.16200507001759404
 	 	 	 	 	 
avg                 	FTT1D3	-4.993987370698726	0.11412914893192919	-2.5982105556817734	0.1134625582182177
 	 	 	 	 	 
 	 	 	 	 	 
1p5V modulateFDDL bg	FTT1D4	-3.4590376818835398	0.000010000100001	-2.552709380918433	0.000010000100001
1p5V modulateFDDL   	FTT1D4	-3.464459218202163	0.000010000100001	-2.494789378543068	0.000010000100001
1p5V noPS bgMode    	FTT1D4	-3.1888620076735603	0.16027279000222985	-2.9742382888942105	0.166327494201337
1p5V noPS           	FTT1D4	-3.5101021325773085	0.16103682627785268	-2.1631520263314377	0.16526395521686982
3p6V modulateFDDL bg	FTT1D4	-3.2212372249885197	0.000010000100001	-2.4130162114623097	0.000010000100001
3p6V modulateFDDL   	FTT1D4	-4.04490577306515	0.000010000100001	-2.9229112743652252	0.000010000100001
3p6V noPS bgMode    	FTT1D4	-3.118587412916995	0.1569272239598575	-2.9195042366113624	0.16172194653557526
3p6V noPS           	FTT1D4	-3.46110394405502	0.1654121723081373	-2.477720399155279	0.17020260078234856
3V laserOff bgMode  	FTT1D4	-2.9920536734589085	0.10609081619584813	-2.745293490349039	0.10882722219918821
3V laserOff         	FTT1D4	-3.3728029253438545	0.1054662803833569	-1.92341877859264	0.10937611893390924
3V modulateFDDL bgMo	FTT1D4	-2.6510584400178647	0.000010000100001	-1.4915684716553612	0.000010000100001
3V modulateFDDL     	FTT1D4	-2.5506984508938717	0.000010000100001	-2.4290226777243227	0.000010000100001
3V noPS bgMode      	FTT1D4	-3.9361196368050426	0.16155141964617592	-3.042985542806455	0.16640842328847083
3V noPS             	FTT1D4	-2.9993728434648927	0.1604657591730905	-2.9213076746412203	0.16512952315942847
brightfddlmodulated 	FTT1D4	-3.022516399946305	0.000010000100001	-2.7248951789970595	0.000010000100001
brightphaseshifterof	FTT1D4	-3.420871407836926	0.143125584582923	-2.4755590111325416	0.14662509041512703
laseroff            	FTT1D4	-3.796642419618689	0.10494339782623459	-2.3651878888531805	0.10786879896053173
nominalfddlmodulated	FTT1D4	-3.5582711598785384	0.000010000100001	-1.1197777153363695	0.000010000100001
nominalphaseshiftero	FTT1D4	-3.867810052180586	0.1458768168627781	-2.7085760646908223	0.15048730547446085
 	 	 	 	 	 
avg                 	FTT1D4	-3.34929014762146	0.08269732042202592	-2.4666122995294915	0.08517465684038183
 	 	 	 	 	 
 	 	 	 	 	 
1p5V modulateFDDL bg	FTT2FC	0.6358470876324972	0.000010000100001	0.3390296397864037	0.000010000100001
1p5V modulateFDDL   	FTT2FC	0.2506428682127954	0.000010000100001	0.5578897639078918	0.000010000100001
1p5V noPS bgMode    	FTT2FC	0.4960510422565691	0.13346727110376091	0.4596676125833132	0.13492848496365792
1p5V noPS           	FTT2FC	0.3633375490648251	0.13900807950614627	0.7206524183434218	0.13693634520584677
3p6V modulateFDDL bg	FTT2FC	1.2095815394358813	0.000010000100001	1.201870481729652	0.000010000100001
3p6V modulateFDDL   	FTT2FC	0.8474568319262664	0.000010000100001	0.20057378396841247	0.000010000100001
3p6V noPS bgMode    	FTT2FC	0.677713108116094	0.13704903505847804	0.9051247031846753	0.1366126438266614
3p6V noPS           	FTT2FC	0.24912827516168584	0.13851076797038217	0.9459860964453316	0.1360264963730869
3V laserOff bgMode  	FTT2FC	0.2470255436932064	0.02881033311972689	0.7363590469666301	0.029281372944508242
3V laserOff         	FTT2FC	0.3987024637205953	0.029642075227339058	-0.15508281861193451	0.029345606334605815
3V modulateFDDL bgMo	FTT2FC	0.4990544327827499	0.000010000100001	0.7993905145607311	0.000010000100001
3V modulateFDDL     	FTT2FC	0.36796111533149767	0.000010000100001	0.36200319165802536	0.000010000100001
3V noPS bgMode      	FTT2FC	-0.02606178170972354	0.1350091565397143	0.4184640653867127	0.13511761363659464
3V noPS             	FTT2FC	0.550441061333335	0.13286638261647732	0.5506258056484111	0.1322030990785331
brightfddlmodulated 	FTT2FC	1.2305051733512584	0.000010000100001	0.4510399506400822	0.000010000100001
brightphaseshifterof	FTT2FC	0.2618782842554081	0.1205941067314963	0.6544965858651537	0.11988810046869815
laseroff            	FTT2FC	0.665350443898863	0.037322343591355486	0.6868206437349755	0.035399516080089906
nominalfddlmodulated	FTT2FC	0.5165891736857288	0.000010000100001	1.3791649467005995	0.000010000100001
nominalphaseshiftero	FTT2FC	0.2875003542800764	0.13499390482149184	0.6519007306335343	0.13306213473372172
 	 	 	 	 	 
avg                 	FTT2FC	0.5120370824436636	0.061439655636125086	0.6245251138490538	0.0609937586550533
 	 	 	 	 	 
 	 	 	 	 	 
1p5V modulateFDDL bg	FTT2D1	-4.534130064243827	0.000010000100001	-3.8279515037525824	0.000010000100001
1p5V modulateFDDL   	FTT2D1	-4.866571653797101	0.000010000100001	-4.827646773717067	0.000010000100001
1p5V noPS bgMode    	FTT2D1	-4.882763685513408	0.1979013027293991	-4.545015619039848	0.19910532710544906
1p5V noPS           	FTT2D1	-4.507764074901807	0.19430965754410923	-3.9744919852783416	0.19204941601845382
3p6V modulateFDDL bg	FTT2D1	-4.390326591615079	0.000010000100001	-3.7880131599212614	0.000010000100001
3p6V modulateFDDL   	FTT2D1	-5.110275211158111	0.000010000100001	-4.599830186579622	0.000010000100001
3p6V noPS bgMode    	FTT2D1	-3.7831596522362934	0.21397167082614663	-4.174721439829028	0.21318724488873522
3p6V noPS           	FTT2D1	-4.880301097847386	0.21557300022765905	-4.235243529682039	0.21453857463195847
3V laserOff bgMode  	FTT2D1	-4.802973321910314	0.10156075647968005	-4.56160568881423	0.10125182026710261
3V laserOff         	FTT2D1	-4.523660935339954	0.10113422452804953	-4.4113958462635185	0.10126848430786889
3V modulateFDDL bgMo	FTT2D1	-5.7035065486211565	0.000010000100001	-4.665184108943053	0.000010000100001
3V modulateFDDL     	FTT2D1	-4.070824150843098	0.000010000100001	-5.013305392979686	0.000010000100001
3V noPS bgMode      	FTT2D1	-5.434902602142857	0.20522625116542206	-4.894892542694688	0.20776986237744152
3V noPS             	FTT2D1	-4.583296669843597	0.20068304467869777	-4.089460876240576	0.2003013156345341
brightfddlmodulated 	FTT2D1	-5.399275296527069	0.000010000100001	-4.942347660853159	0.000010000100001
brightphaseshifterof	FTT2D1	-5.915169754934031	0.12620152322896838	-5.280338209383025	0.12568331555615256
laseroff            	FTT2D1	-5.287896447455077	0.10032450721906928	-5.1736076057301545	0.09942864258261029
nominalfddlmodulated	FTT2D1	-5.574965743999328	0.000010000100001	-5.237872217243148	0.000010000100001
nominalphaseshiftero	FTT2D1	-5.115303602290396	0.1266780086441303	-5.265494016343583	0.12682268542369893
 	 	 	 	 	 
avg                 	FTT2D1	-4.914056163432626	0.09387599726691259	-4.605706229646769	0.09376245734705332
 	 	 	 	 	 
 	 	 	 	 	 
1p5V modulateFDDL bg	FTT2D2	-2.5751393591303438	0.000010000100001	-1.9619704571354948	0.000010000100001
1p5V modulateFDDL   	FTT2D2	-2.385033556159966	0.000010000100001	-2.6242786108480556	0.000010000100001
1p5V noPS bgMode    	FTT2D2	-2.4089205819481956	0.14745151506502038	-2.5414874006903854	0.14687382889174705
1p5V noPS           	FTT2D2	-2.6519161679042473	0.15333649334960534	-2.118113983694301	0.15105379586013737
3p6V modulateFDDL bg	FTT2D2	-1.6538376038146052	0.000010000100001	-2.6690720390407745	0.000010000100001
3p6V modulateFDDL   	FTT2D2	-3.299640606167313	0.000010000100001	-2.601326382880291	0.000010000100001
3p6V noPS bgMode    	FTT2D2	-1.9671862575326629	0.15316903457970318	-2.123440822922826	0.15390244840968373
3p6V noPS           	FTT2D2	-2.4759285961446422	0.15150457961927274	-2.466273668993317	0.14768385580890248
3V laserOff bgMode  	FTT2D2	-2.439734936711481	0.10200204345557169	-2.418653309792955	0.10040616292758478
3V laserOff         	FTT2D2	-2.38080262097399	0.10201049396437785	-2.7470111942240822	0.10100099350866312
3V modulateFDDL bgMo	FTT2D2	-1.9003558078020986	0.000010000100001	-1.8741791264950964	0.000010000100001
3V modulateFDDL     	FTT2D2	-2.152616347463095	0.000010000100001	-2.3655641646764627	0.000010000100001
3V noPS bgMode      	FTT2D2	-2.8329891200723636	0.1510925267369119	-2.4412642952851584	0.14932666916803944
3V noPS             	FTT2D2	-1.9936820298823315	0.14121642804094373	-2.587806573685792	0.1400519086535161
brightfddlmodulated 	FTT2D2	-2.7565009351979293	0.000010000100001	-3.1423940405421447	0.000010000100001
brightphaseshifterof	FTT2D2	-3.1170853274364596	0.14257689283009406	-2.906556704665758	0.1405990192316954
laseroff            	FTT2D2	-3.2902552874744644	0.10209917367265413	-3.031884540030589	0.10076591785117607
nominalfddlmodulated	FTT2D2	-2.4703167962383445	0.000010000100001	-2.3816519571174743	0.000010000100001
nominalphaseshiftero	FTT2D2	-2.584180860255334	0.13834277305966408	-3.2700608399069075	0.13677953997785208
 	 	 	 	 	 
avg                 	FTT2D2	-2.491374884121572	0.07815168185125405	-2.5406836901383087	0.0772907442678424
 	 	 	 	 	 
 	 	 	 	 	 
1p5V modulateFDDL bg	FTT2D3	-3.490640392031683	0.000010000100001	-4.837604812525135	0.000010000100001
1p5V modulateFDDL   	FTT2D3	-3.7086490149185347	0.000010000100001	-4.739922830116742	0.000010000100001
1p5V noPS bgMode    	FTT2D3	-3.2514602536207415	0.11560693084321935	-4.905567209117194	0.11786437011724728
1p5V noPS           	FTT2D3	-3.191238231666809	0.12211184062957264	-4.475636393704315	0.1253525708886132
3p6V modulateFDDL bg	FTT2D3	-3.325035973265906	0.000010000100001	-3.6831214525158544	0.000010000100001
3p6V modulateFDDL   	FTT2D3	-3.0539079112071876	0.000010000100001	-4.285363715775715	0.000010000100001
3p6V noPS bgMode    	FTT2D3	-3.1772599260940044	0.11705721070115695	-4.48363549195712	0.1194101878129175
3p6V noPS           	FTT2D3	-3.4775036378646247	0.11564002747205687	-4.679463055576861	0.11817221729118711
3V laserOff bgMode  	FTT2D3	-3.522544280466104	0.09431887604885804	-4.754609310924513	0.0963842515047913
3V laserOff         	FTT2D3	-3.338029249023171	0.09385270079515405	-4.651571984761159	0.0966735233007433
3V modulateFDDL bgMo	FTT2D3	-3.0507978955171944	0.000010000100001	-4.823540163222207	0.000010000100001
3V modulateFDDL     	FTT2D3	-3.0256964637758754	0.000010000100001	-4.843170687127934	0.000010000100001
3V noPS bgMode      	FTT2D3	-3.715901567471748	0.11622858243065554	-4.4568199243705	0.12017079090938784
3V noPS             	FTT2D3	-3.204760578760862	0.11090119753562949	-4.73536738193939	0.11430950393637804
brightfddlmodulated 	FTT2D3	-3.7935525873241835	0.000010000100001	-6.108416259034189	0.000010000100001
brightphaseshifterof	FTT2D3	-4.451186116378101	0.1309042089193085	-5.8601998934199315	0.1321234141873053
laseroff            	FTT2D3	-4.2989918748644325	0.09315740278628988	-5.437164157855505	0.09568767688274564
nominalfddlmodulated	FTT2D3	-3.303596655920008	0.000010000100001	-5.036157554401341	0.000010000100001
nominalphaseshiftero	FTT2D3	-4.205644172086179	0.13955140866170573	-5.628046206781123	0.14236962834968983
 	 	 	 	 	 
avg                 	FTT2D3	-3.5045471990661765	0.06575844145387448	-4.864493604480354	0.06729463873584286
 	 	 	 	 	 
 	 	 	 	 	 
1p5V modulateFDDL bg	FTT2D4	-3.1327755706735814	0.000010000100001	-2.4680681924099352	0.000010000100001
1p5V modulateFDDL   	FTT2D4	-3.6322289728051653	0.000010000100001	-2.161259699788794	0.000010000100001
1p5V noPS bgMode    	FTT2D4	-3.4959766663367686	0.1304007669481623	-2.5092336856153024	0.1291866118460484
1p5V noPS           	FTT2D4	-3.846398616269869	0.13372127902561248	-2.6493775195707583	0.1318097616746758
3p6V modulateFDDL bg	FTT2D4	-3.3282648588844226	0.000010000100001	-2.821348732833562	0.000010000100001
3p6V modulateFDDL   	FTT2D4	-3.6569316011292607	0.000010000100001	-3.1177812429043303	0.000010000100001
3p6V noPS bgMode    	FTT2D4	-3.369767690899034	0.13411478623577364	-2.2143517556655206	0.132726722911461
3p6V noPS           	FTT2D4	-3.735883056790048	0.13653183092572604	-2.3625032630084553	0.1351558844662136
3V laserOff bgMode  	FTT2D4	-3.72958355427205	0.10370579025664449	-2.32866180028899	0.10222912672391235
3V laserOff         	FTT2D4	-3.4964173259931495	0.10269052169499421	-2.400629619576763	0.10209329973382286
3V modulateFDDL bgMo	FTT2D4	-4.2999363753074	0.000010000100001	-1.856001816363171	0.000010000100001
3V modulateFDDL     	FTT2D4	-4.062619461236499	0.000010000100001	-2.3144227941930393	0.000010000100001
3V noPS bgMode      	FTT2D4	-4.128460027689723	0.13705961416601098	-2.993495569399401	0.13582779101682382
3V noPS             	FTT2D4	-3.8964115627663305	0.13430542184116334	-2.604728281664759	0.13278385091256764
brightfddlmodulated 	FTT2D4	-4.220192593464661	0.000010000100001	-3.499995904371694	0.000010000100001
brightphaseshifterof	FTT2D4	-4.681318845926919	0.1437893663044945	-2.9453605144940207	0.14137644941085425
laseroff            	FTT2D4	-4.32051294458188	0.1015285843018143	-3.2063955123710564	0.10002958402109362
nominalfddlmodulated	FTT2D4	-4.159784594345972	0.000010000100001	-2.62816131242175	0.000010000100001
nominalphaseshiftero	FTT2D4	-4.852365098048628	0.13916214703855484	-3.181379835255499	0.13822319155684418
 	 	 	 	 	 
avg                 	FTT2D4	-3.8971489167063873	0.07353105839678732	-2.645429318536674	0.0727116986881224
 	 	 	 	 	 
 	 	 	 	 	 
1p5V modulateFDDL bg	FTT3FC	0.23782055946447342	0.000010000100001	-0.0911034754594469	0.000010000100001
1p5V modulateFDDL   	FTT3FC	0.5092572784498157	0.000010000100001	-0.34199100837201063	0.000010000100001
1p5V noPS bgMode    	FTT3FC	0.3818654030379161	0.09482673195759311	-0.44550621130341017	0.0948270858936388
1p5V noPS           	FTT3FC	0.14885045999739213	0.09754782599433189	-0.096097015533199	0.09543277973061404
3p6V modulateFDDL bg	FTT3FC	0.5350702701644543	0.000010000100001	0.0021106928220743265	0.000010000100001
3p6V modulateFDDL   	FTT3FC	0.11364452229823055	0.000010000100001	-0.6062945616051357	0.000010000100001
3p6V noPS bgMode    	FTT3FC	0.5495757559308018	0.09581224380560575	0.00417234525614557	0.09451072350366105
3p6V noPS           	FTT3FC	0.06382555530672678	0.09685092869919353	-0.052798846953156266	0.09407854142348271
3V laserOff bgMode  	FTT3FC	0.4936819689606268	0.028970836538105983	-0.9125171021919339	0.0283155069014976
3V laserOff         	FTT3FC	0.31206049731505026	0.029589231154495837	-0.3443940472207408	0.028677369532249544
3V modulateFDDL bgMo	FTT3FC	0.4978639512054117	0.000010000100001	-0.2697113273797753	0.000010000100001
3V modulateFDDL     	FTT3FC	0.14924920245420317	0.000010000100001	-0.40078329288860226	0.000010000100001
3V noPS bgMode      	FTT3FC	-0.06555865258058512	0.0951428846520755	-0.49105720949234843	0.09422949507104512
3V noPS             	FTT3FC	0.3316514005829406	0.0933825896902261	-0.26196023561940124	0.09195850107685685
brightfddlmodulated 	FTT3FC	0.5097502201816727	0.000010000100001	0.031907539095571154	0.000010000100001
brightphaseshifterof	FTT3FC	0.08968636285261238	0.09016689894831546	-0.19677175068670794	0.08836562252564287
laseroff            	FTT3FC	-0.3634837021463735	0.0371227258953503	-0.2875434752577387	0.0376527979938173
nominalfddlmodulated	FTT3FC	0.5963256130955409	0.000010000100001	-0.012383803762860022	0.000010000100001
nominalphaseshiftero	FTT3FC	0.19436983374689806	0.09494011503729821	-0.30772880848630074	0.09281005853364743
 	 	 	 	 	 
avg                 	FTT3FC	0.2781845526483057	0.044970158588031564	-0.2673921892125778	0.04425992015716638
 	 	 	 	 	 
 	 	 	 	 	 
1p5V modulateFDDL bg	FTT3D1	-2.761458111157166	0.000010000100001	-2.476292222758504	0.000010000100001
1p5V modulateFDDL   	FTT3D1	-2.940534085072709	0.000010000100001	-3.4356408125267692	0.000010000100001
1p5V noPS bgMode    	FTT3D1	-3.4544823244449328	0.23130193480835	-2.781849341938064	0.23397960665263695
1p5V noPS           	FTT3D1	-3.4184104553681514	0.24730522256022722	-2.606420665037755	0.2453678293584268
3p6V modulateFDDL bg	FTT3D1	-1.6455048397235774	0.000010000100001	-2.3303178254628705	0.000010000100001
3p6V modulateFDDL   	FTT3D1	-3.2071232017932427	0.000010000100001	-3.834416433937203	0.000010000100001
3p6V noPS bgMode    	FTT3D1	-2.3296828796598725	0.22286422608780834	-3.070097539118293	0.22019629306312646
3p6V noPS           	FTT3D1	-3.3241425720577893	0.23149666768953264	-2.383418034600959	0.22703476099197134
3V laserOff bgMode  	FTT3D1	-2.69391731301369	0.11105780932501588	-2.565737229917493	0.11022265831220282
3V laserOff         	FTT3D1	-3.207462887016169	0.11137782133273254	-2.829137946953169	0.11129880670778063
3V modulateFDDL bgMo	FTT3D1	-2.7952185498328395	0.000010000100001	-3.020846173417939	0.000010000100001
3V modulateFDDL     	FTT3D1	-3.314586819806906	0.000010000100001	-3.3198441813881856	0.000010000100001
3V noPS bgMode      	FTT3D1	-3.420364559268095	0.23033629707627792	-2.823908850066565	0.22739143494057334
3V noPS             	FTT3D1	-2.958714652178391	0.22360205425193824	-3.2638082141899414	0.2250797639524219
brightfddlmodulated 	FTT3D1	-3.1890176012910163	0.000010000100001	-3.1137250071975595	0.000010000100001
brightphaseshifterof	FTT3D1	-4.004790687044652	0.17481086198142817	-3.1447579867514746	0.17169877241233317
laseroff            	FTT3D1	-3.494325183489965	0.1087115755745085	-3.309909197084217	0.10916199239525613
nominalfddlmodulated	FTT3D1	-3.4232697288440934	0.000010000100001	-3.4908116823437987	0.000010000100001
nominalphaseshiftero	FTT3D1	-3.6704611525023823	0.18521446737982117	-3.649174389783797	0.1822063091275445
 	 	 	 	 	 
avg                 	FTT3D1	-3.118603558082402	0.10937678625619203	-3.0236901965512923	0.10861674887969905
 	 	 	 	 	 
 	 	 	 	 	 
1p5V modulateFDDL bg	FTT3D2	-4.458687433385251	0.000010000100001	-2.1429062763751343	0.000010000100001
1p5V modulateFDDL   	FTT3D2	-4.396930294983178	0.000010000100001	-3.084984723794397	0.000010000100001
1p5V noPS bgMode    	FTT3D2	-3.9986146623434466	0.24148955410722395	-2.918264716076636	0.2460434843007997
1p5V noPS           	FTT3D2	-4.923331307412581	0.26180047800058576	-2.4637802231124915	0.26345978837261885
3p6V modulateFDDL bg	FTT3D2	-4.352147243372401	0.000010000100001	-1.6110957247221565	0.000010000100001
3p6V modulateFDDL   	FTT3D2	-4.256144365482367	0.000010000100001	-3.496033337798079	0.000010000100001
3p6V noPS bgMode    	FTT3D2	-3.429813164880014	0.2608259721003231	-2.6088860180093767	0.2643098848834492
3p6V noPS           	FTT3D2	-4.439003052153758	0.26280376334437894	-2.185145770010585	0.26325467732378044
3V laserOff bgMode  	FTT3D2	-4.35060224768926	0.09699265492649199	-2.3895727839185033	0.09781384214096982
3V laserOff         	FTT3D2	-4.101959262044808	0.09670818828852226	-2.8814021767123723	0.09856013846428585
3V modulateFDDL bgMo	FTT3D2	-5.121748035692603	0.000010000100001	-1.8850266658937314	0.000010000100001
